순번,영화명,감독,배급사,개봉일,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,분기,일반상영관 가격
"2,733 ",정사: 위험한 성적유희,이민환,(주)케이알씨지,2014-11-27,한국,4 ,1754000,405 ,1224000,240 ,멜로/로맨스,청소년관람불가,,
"2,734 ",에이리언 스카이라인,닐 존슨,스크린조이,2014-11-13,미국,6 ,1649000,403 ,819000,175 ,액션,15세이상관람가,,
"2,735 ",불량경찰 3,산티아고 세구라,(주)소나무픽쳐스,2014-09-04,스페인,1 ,800000,400 ,800000,400 ,코미디,청소년관람불가,,
"2,736 ",수호지-신비술사,류신의,(주)케이알씨지,2013-12-18,중국,5 ,2150000,400 ,1100000,220 ,액션,15세이상관람가,,
"2,737 ",야한 누나들,최우성,(주)에이블엔터테인먼트,2016-02-11,한국,20 ,2102000,400 ,714000,132 ,멜로/로맨스,청소년관람불가,,
"2,738 ",한양 기방 춘향뎐,김민욱,(주)케이알씨지,2015-11-26,한국,20 ,2085000,400 ,658000,122 ,멜로/로맨스,청소년관람불가,,
"2,739 ",하이자오 7번지,위덕성,(주)씨타마운틴픽쳐스,2010-03-18,대만,4 ,3078839,399 ,2597000,319 ,드라마,12세이상관람가,,
"2,740 ",은밀한 방문자,윤여창,(주)케이알씨지,2015-09-16,한국,19 ,2091000,397 ,646000,119 ,멜로/로맨스,청소년관람불가,,
"2,741 ",티토 황제의 자비,장 피에로 포넬,(주)인스터피씨엠,2013-06-08,미국,2 ,9954000,395 ,9132000,367 ,공연,전체관람가,,
"2,742 ",한양기방 명기전,김민욱,(주)케이알씨지,2015-12-30,한국,20 ,2163000,395 ,872000,144 ,멜로/로맨스,청소년관람불가,,
"2,743 ",맛있는 만남,이전,(주)케이알씨지,2016-02-29,한국,19 ,2054000,394 ,734000,136 ,멜로/로맨스,청소년관람불가,,
"2,744 ",살인의 기억,다비드 루이즈,(주)케이알씨지,2014-12-18,멕시코,5 ,1698000,394 ,1210000,238 ,SF,15세이상관람가,,
"2,745 ",조선안방 스캔들-칠거지악,이전,(주)케이알씨지,2015-09-15,한국,20 ,2077000,394 ,638000,117 ,멜로/로맨스,청소년관람불가,,
"2,746 ",모피를 입은 비너스,송예섭,(주)영화사 조제,2012-07-12,한국,1 ,3248000,393 ,3248000,393 ,드라마,청소년관람불가,,
"2,747 ",네이키드 보이즈 싱잉,"로버트 쉬록크,트로이 크리스찬",(주)은석필림,2010-02-01,미국,1 ,2937146,392 ,2893000,386 ,뮤지컬,청소년관람불가,,
"2,748 ",방콕 킥복서,토드 벨란카,스크린조이,2014-04-30,미국,5 ,1170000,392 ,270000,54 ,스릴러,청소년관람불가,,
"2,749 ",봉배도저,딩성,(주)케이알씨지,2013-12-18,중국,5 ,2110000,390 ,1100000,220 ,액션,15세이상관람가,,
"2,750 ",완전범죄 프로젝트,애드리언 그런버그,스크린조이,2013-12-19,미국,5 ,2152000,390 ,1100000,220 ,액션,청소년관람불가,,
"2,751 ",위험한 중독,최율권희,(주)블루브릭,2015-12-24,한국,20 ,2117000,388 ,769000,133 ,드라마,청소년관람불가,,
"2,752 ",넥스트 제네레이션 패트레이버 2,오시이 마모루,(주)도키엔터테인먼트,2014-06-19,일본,1 ,1993000,386 ,1993000,386 ,액션,12세이상관람가,,
"2,753 ",메피스토펠레,,(주)케빈앤컴퍼니,2016-10-30,독일,8 ,9295500,386 ,6865500,289 ,공연,15세이상관람가,,
"2,754 ",야한밤 심야극장,이민환,(주)케이알씨지,2016-02-25,한국,20 ,1964000,386 ,634000,126 ,멜로/로맨스,청소년관람불가,,
"2,755 ",꽃과 뱀 3,나리타 유스케,스크린조이,2014-11-20,일본,4 ,1637000,385 ,832000,164 ,멜로/로맨스,청소년관람불가,,
"2,756 ",에이리언 스페이스,에멧 카리난,스크린조이,2014-11-20,미국,4 ,1636000,384 ,846000,166 ,SF,15세이상관람가,,
"2,757 ",뜨거운 이웃,이전,(주)케이알씨지,2016-01-28,한국,20 ,2020000,382 ,778000,137 ,멜로/로맨스,청소년관람불가,,
"2,758 ",넥스트 투모로우 2,R.D. 브라운슈타인,스크린조이,2014-11-27,미국,4 ,1626000,381 ,1096000,216 ,액션,12세이상관람가,,
"2,759 ",폴 매카트니의 락쇼,폴 매카트니,(주)케빈앤컴퍼니,2015-04-02,캐나다,6 ,6737000,380 ,5025000,283 ,공연,전체관람가,,
"2,760 ",템페스트,로베르 르빠쥬,(주)인스터피씨엠,2013-05-18,미국,2 ,9899000,379 ,9066500,347 ,공연,전체관람가,,
"2,761 ",몬스터 울프,토도 채프카노브,스크린조이,2014-11-20,미국,4 ,1594000,378 ,804000,160 ,판타지,12세이상관람가,,
"2,762 ",더 노즈,윌리엄 켄트리지,(주)인스터피씨엠,2014-02-22,미국,2 ,9187000,375 ,9020500,369 ,공연,전체관람가,,
"2,763 ",아스라이,김삼력,㈜인디스토리,2008-01-11,한국,1 ,2304500,373 ,1706500,272 ,드라마,12세이상관람가,,
"2,764 ",마지막 밥상,노경태,"㈜기억속의매미,독립영화전용관 인디스페이스",2008-04-11,한국,1 ,2410000,372 ,2410000,372 ,드라마,18세관람가,,
"2,765 ",은밀하게 음란하게,이세일,(주)케이알씨지,2014-04-10,한국,5 ,1160000,372 ,270000,54 ,멜로/로맨스,청소년관람불가,,
"2,766 ",페인트볼,다니엘 벤마요,스크린조이,2014-03-06,스페인,5 ,1160000,372 ,270000,54 ,드라마,청소년관람불가,,
"2,767 ",호두까기 인형,정성복,(주)패뷸러스,2014-12-07,한국,1 ,1488000,372 ,1488000,372 ,공연,전체관람가,,
"2,768 ",라인의 황금,로베르 르빠쥬,(주)에이치엠엔,2010-12-18,미국,1 ,9159437,371 ,10002000,405 ,공연,전체관람가,,
"2,769 ",외출,기대호,(주)영화사 사계절,2015-06-11,한국,20 ,2090000,371 ,416000,80 ,멜로/로맨스,청소년관람불가,,
"2,770 ",스트릿 오브 블러드,찰스 윙클러,(주)인피니티엔터테인먼트 ,2013-09-13,미국,2 ,1845000,369 ,1845000,369 ,범죄,청소년관람불가,,
"2,771 ",토네이도,토도 채프카노브,스크린조이,2014-09-17,미국,6 ,1402000,369 ,520000,104 ,SF,15세이상관람가,,
"2,772 ",맛있는 정사: 오피스 와이프,김학묵,(주)케이알씨지,2015-11-17,한국,20 ,1929000,368 ,650000,120 ,멜로/로맨스,청소년관람불가,,
"2,773 ",조선안방 스캔들-칠거지악2,이숭환,(주)케이알씨지,2015-10-22,한국,20 ,1922000,368 ,654000,121 ,멜로/로맨스,청소년관람불가,,
"2,774 ",자유연애시대,이전,(주)케이알씨지,2016-02-04,한국,20 ,1960000,365 ,743000,128 ,멜로/로맨스,청소년관람불가,,
"2,775 ",아내의 애인,소영환,(주)영화사 사계절,2015-10-08,한국,20 ,2123000,363 ,429000,76 ,멜로/로맨스,청소년관람불가,,
"2,776 ",붉은 비키니 무삭제판,최무연,(주)로드하우스,2017-08-21,한국,20 ,1853000,360 ,524000,106 ,멜로/로맨스,청소년관람불가,,
"2,777 ",서바이벌 워,마크 밀혼,스크린조이,2015-01-15,미국,6 ,1638000,359 ,1366000,266 ,액션,15세이상관람가,,
"2,778 ",제거자,닉 사이먼,스크린조이,2015-01-08,미국,5 ,1638000,359 ,1352000,264 ,스릴러,청소년관람불가,,
"2,779 ",친구엄마,공자관,노바엔터테인먼트 ,2015-11-12,한국,20 ,2057000,359 ,1178000,190 ,멜로/로맨스,청소년관람불가,,
"2,780 ",엄마친구,명석환,(주)영화사 사계절,2015-08-20,한국,19 ,1771000,355 ,369000,70 ,멜로/로맨스,청소년관람불가,,
"2,781 ",귀신을 보는 눈: 동안,"대니 팽,옥사이드 팽 천",스크린조이,2014-04-24,홍콩,5 ,1115000,352 ,270000,54 ,공포(호러),15세이상관람가,,
"2,782 ",강시: 리거모티스,주노 막,(주)팝엔터테인먼트,2014-05-22,홍콩,5 ,1635000,350 ,1040000,208 ,공포(호러),청소년관람불가,,
"2,783 ",두 엄마,이도시,(주)소나무픽쳐스,2017-08-14,한국,20 ,1794000,350 ,542000,109 ,멜로/로맨스,청소년관람불가,,
"2,784 ",결혼식 후에,김윤철,씨제이엔터테인먼트,2009-12-03,한국,9 ,2540904,347 ,1322000,186 ,멜로/로맨스,12세이상관람가,,
"2,785 ",에르나니,피에그 루이기 사마라타니,(주)인스터피씨엠,2012-09-04,미국,2 ,9317500,346 ,8777500,328 ,기타,전체관람가,,
"2,786 ",데블스 더블,리 타마호리,(주)미로비젼,2013-06-13,미국,6 ,2173500,345 ,524000,77 ,액션,청소년관람불가,,
"2,787 ",수호지-강호의 장청,류신의,(주)케이알씨지,2014-04-17,중국,5 ,1145000,342 ,270000,54 ,액션,12세이상관람가,,
"2,788 ",위선자들: 감독판,김진홍,"THE 픽쳐스,(주)씨타마운틴픽쳐스",2016-04-21,한국,20 ,1750000,340 ,672000,134 ,드라마,청소년관람불가,,
"2,789 ",나가요 미스콜,한동호,노바엔터테인먼트 ,2014-03-13,한국,4 ,2018000,338 ,1478000,230 ,멜로/로맨스,청소년관람불가,,
"2,790 ",형의 여자,"모리카와 케이,모리오카 토시유키",(유)쏘아필름,2016-12-15,한국,1 ,2411000,337 ,2128000,284 ,멜로/로맨스,청소년관람불가,,
"2,791 ",라자레스쿠씨의 죽음,크리스티 푸이유,(주)이모션픽처스,2008-03-06,루마니아,1 ,2272000,336 ,2272000,336 ,코미디,15세이상관람가,,
"2,792 ",내 이웃의 아내,정대만,(주)소나무픽쳐스,2016-07-28,한국,20 ,1729000,333 ,302000,61 ,멜로/로맨스,청소년관람불가,,
"2,793 ",얼터드,에두아르드 산체스,스폰지,2007-08-23,미국,0 ,0,333 ,0,42 ,공포(호러),청소년관람불가,,
"2,794 ",사랑의 유형지,츠루하시 야스오,프리비젼엔터테인먼트,2007-11-22,일본,0 ,0,331 ,0,223 ,멜로/로맨스,청소년관람불가,,
"2,795 ",롤플레이2 : 동침,이광호,골든타이드픽처스(주),2013-11-21,한국,2 ,1400000,330 ,0,0 ,미스터리,청소년관람불가,,
"2,796 ",사랑받지 못한 여자,노진수,(주)모멘텀엔터테인먼트,2017-01-24,한국,14 ,2097000,327 ,1706000,248 ,드라마,청소년관람불가,,
"2,797 ",애플시드,아라마키 신지,㈜스튜디오이쩜영,2007-11-22,일본,0 ,0,324 ,0,222 ,애니메이션,12세이상관람가,,
"2,798 ",마약전쟁,두기봉,(주)미디어데이,2014-02-13,홍콩,1 ,2055000,322 ,1155000,172 ,범죄,청소년관람불가,,
"2,799 ",시니어 재즈 밴드,미야타케 유이,(주)에이앤비픽쳐스,2017-10-01,일본,1 ,644000,322 ,644000,322 ,드라마,12세이상관람가,,
"2,800 ",러브렉트,랜달 크레이저,실버스푼,2009-09-03,미국,1 ,2613041,321 ,2574000,316 ,멜로/로맨스,12세이상관람가,,
"2,801 ",동자 대소동,남기남,(주)H.F.G엔터테인먼트,2011-01-05,한국,10 ,2154000,319 ,1162000,168 ,가족,전체관람가,,
"2,802 ",스콘드: 잔혹 불륜사,마크 존스,미디어브로스(주),2013-11-14,미국,4 ,2545000,318 ,550000,110 ,스릴러,청소년관람불가,,
"2,803 ",다운 인 더 밸리,데이빗 제이콥슨,프리비젼엔터테인먼트,2007-11-01,미국,0 ,0,317 ,0,224 ,드라마,15세이상관람가,,
"2,804 ",이브의 유혹 - 그녀만의 테크닉,유재완,(주)화인웍스,2007-08-20,한국,3 ,0,317 ,0,317 ,스릴러,청소년관람불가,,
"2,805 ",이브의 유혹 - 좋은아내,곽정덕,(주)화인웍스,2007-08-06,한국,3 ,0,316 ,0,316 ,드라마,청소년관람불가,,
"2,806 ",부부의 스폰서,황성욱,골든타이드픽처스(주),2016-09-09,한국,20 ,1584000,313 ,821000,164 ,멜로/로맨스,청소년관람불가,,
"2,807 ",야한이야기,김철수,골든타이드픽처스(주),2016-09-29,한국,20 ,1587000,313 ,821000,164 ,멜로/로맨스,청소년관람불가,,
"2,808 ",나쁜 여자,야마가 타카유키,(유)조이앤컨텐츠그룹,2014-03-20,일본,5 ,1100000,312 ,270000,54 ,멜로/로맨스,청소년관람불가,,
"2,809 ",타임코드,피터 하이암스,팝엔터테인먼트,2011-07-28,미국,1 ,2481000,312 ,2481000,312 ,SF,12세이상관람가,,
"2,810 ",굿바이 초콜릿,"버니 골드먼,멜리사 월렉",실버스푼,2009-10-15,미국,1 ,2462796,311 ,2426000,306 ,코미디,청소년관람불가,,
"2,811 ",엔조이닷컴,백수호,(주)라이크 콘텐츠,2016-04-28,한국,20 ,1634000,311 ,569000,113 ,멜로/로맨스,청소년관람불가,,
"2,812 ",여배우 섹스 스캔들,야마삐,(주)케이알씨지,2016-03-09,한국,20 ,1657000,311 ,669000,123 ,멜로/로맨스,청소년관람불가,,
"2,813 ",미션 13,다니엘 스탬,예지림엔터테인먼트,2014-04-24,미국,5 ,1260000,310 ,0,0 ,공포(호러),청소년관람불가,,
"2,814 ",화창한 그날들,방현준,(주)씨네로닷컴,2014-03-14,한국,2 ,2030000,310 ,2030000,310 ,스릴러,청소년관람불가,,
"2,815 ",아이돌 섹스 스캔들,야마삐,(주)케이알씨지,2016-03-16,한국,19 ,1680000,309 ,662000,122 ,멜로/로맨스,청소년관람불가,,
"2,816 ",약수터 부르스,손재명,롯데쇼핑㈜롯데시네마,2009-11-26,한국,3 ,2126351,305 ,810000,135 ,코미디,15세이상관람가,,
"2,817 ",환타스틱 러브짐: 전쟁 같은 사랑,한우진,(주)유비네트워크,2015-10-08,한국,20 ,1575000,303 ,528000,105 ,코미디,청소년관람불가,,
"2,818 ",화룡대결,임초현,(주)미디어데이,2014-01-09,홍콩,1 ,1510000,302 ,1510000,302 ,액션,청소년관람불가,,
"2,819 ",애마부인 2016,김미연,드림로드,2016-06-14,한국,21 ,1638000,301 ,319000,63 ,멜로/로맨스,청소년관람불가,,
"2,820 ",탐욕,김정욱,주식회사 루믹스미디어,2016-05-12,한국,20 ,1555000,301 ,565000,113 ,멜로/로맨스,청소년관람불가,,
"2,821 ",같은 달을 보고 있다,후카사쿠 켄타,(주)이모션픽처스,2007-12-19,일본,0 ,N/A,300 ,N/A,300 ,드라마,15세이상관람가,,
"2,822 ",다이빙벨: 진실은 침몰하지 않습니다,"이상호,안해룡",(주)시네마달,2015-04-16,한국,4 ,2209000,300 ,2000000,268 ,다큐멘터리,15세이상관람가,,
"2,823 ",지상에서 영원으로,"타마라 하베이,닉 모리스",주식회사 드림크리에이션,2016-09-29,영국,6 ,4505500,300 ,3572000,245 ,공연,15세이상관람가,,
"2,824 ",형님 아내,이돌,이돌영화사,2016-05-03,한국,19 ,1555000,300 ,577000,114 ,멜로/로맨스,청소년관람불가,,
"2,825 ",파라노말 이니테이션,다린 스콧,스크린조이,2014-12-18,미국,4 ,1225000,297 ,710000,138 ,공포(호러),15세이상관람가,,
"2,826 ",홈 스위트 홈,문시현,이미지팩토리,2012-03-15,한국,5 ,2109500,297 ,1512500,196 ,드라마,청소년관람불가,,
"2,827 ",줄리아 엑스,P.J. 페티에트,(주)고맙습니다 사랑합니다,2013-07-16,미국,3 ,827000,296 ,607000,251 ,공포(호러),청소년관람불가,,
"2,828 ",수호지-강철 보갑,황조권,(주)케이알씨지,2014-04-10,중국,5 ,986000,295 ,276000,57 ,액션,12세이상관람가,,
"2,829 ",올모스트 차밍,필리페 를루슈,(주)스튜디오후크,2013-11-29,프랑스,1 ,660000,295 ,660000,295 ,멜로/로맨스,15세이상관람가,,
"2,830 ",이노센트 보이스,루이스 만도키,㈜스튜디오이쩜영,2008-08-28,멕시코,1 ,1770000,295 ,1182000,185 ,드라마,15세이상관람가,,
"2,831 ",캘린더걸,강현철,(주)유비네트워크,2016-04-07,한국,20 ,1598000,295 ,419000,73 ,멜로/로맨스,청소년관람불가,,
"2,832 ",8광구: 몬스터의 부활,피터 애튼시오,(유)조이앤컨텐츠그룹,2014-12-23,미국,4 ,1060000,294 ,824000,190 ,SF,청소년관람불가,,
"2,833 ",여자전쟁: 비열한 거래,노진수,TCO(주)더콘텐츠온,2016-06-16,한국,21 ,1544000,292 ,319000,63 ,드라마,청소년관람불가,,
"2,834 ",히마와리와 나의 7일,히라마츠 에미코,(주)씨타마운틴픽쳐스,2014-09-25,일본,3 ,2077000,292 ,1637000,219 ,드라마,전체관람가,,
"2,835 ",스피릿 오브 베토벤,남평희,(주)아르떼,2014-12-10,한국,1 ,1164000,291 ,1164000,291 ,공연,전체관람가,,
"2,836 ",여자전쟁: 봉천동 혈투,권성국,TCO(주)더콘텐츠온,2016-07-14,한국,21 ,1534000,291 ,319000,63 ,드라마,청소년관람불가,,
"2,837 ",주말부부,기대호,(주)전망좋은 영화사,2016-07-08,한국,21 ,1540000,291 ,319000,63 ,멜로/로맨스,청소년관람불가,,
"2,838 ",브레이크 블레이드5: 최후의 명령,하바라 노부유시,(주)케이알씨지,2013-08-01,일본,2 ,860000,290 ,0,0 ,애니메이션,12세이상관람가,,
"2,839 ",블루프린트,롤프 슈벨,㈜씨네콰논코리아,2007-03-29,독일,1 ,0,289 ,0,289 ,드라마,15세이상관람가,,
"2,840 ",더 데이,더글러스 아니오코스키,(주)고맙습니다 사랑합니다,2013-04-22,미국,4 ,1430000,286 ,755000,151 ,드라마,청소년관람불가,,
"2,841 ",우리 지금 할래,박범수,(주)케이알씨지,2016-04-20,한국,20 ,1483000,286 ,549000,109 ,멜로/로맨스,청소년관람불가,,
"2,842 ",스태쉬 하우스,에두아르도 로드리게스,(주)소나무픽쳐스,2013-05-30,미국,1 ,595000,285 ,595000,285 ,스릴러,청소년관람불가,,
"2,843 ",잠 못 이루는 섹스 2,이민환,(주)케이알씨지,2016-05-18,한국,20 ,1477000,285 ,542000,108 ,멜로/로맨스,청소년관람불가,,
"2,844 ",P.S. 걸,원석호,전망 PRODUCTION ,2016-02-04,한국,21 ,1673000,285 ,554000,87 ,스릴러,청소년관람불가,,
"2,845 ",맛있는 떡,이승환,(주)케이알씨지,2016-04-27,한국,20 ,1465000,283 ,542000,108 ,멜로/로맨스,청소년관람불가,,
"2,846 ",소원택시,박창진,(주)마부엔터테인먼트,2013-10-04,한국,2 ,971000,283 ,650000,220 ,드라마,청소년관람불가,,
"2,847 ",옆집 누나,이민환,(주)케이알씨지,2016-05-12,한국,20 ,1465000,283 ,535000,107 ,멜로/로맨스,청소년관람불가,,
"2,848 ",모던 발레 스페셜,벤자민 마일피드,에스디시코리아 주식회사,2016-04-26,프랑스,10 ,4150000,282 ,2285000,149 ,공연,전체관람가,,
"2,849 ",친구 누나,채길병,(주)영화사 사계절,2016-03-10,한국,21 ,1593000,282 ,504000,82 ,멜로/로맨스,청소년관람불가,,
"2,850 ",잠 못 이루는 섹스,"이민환,이숭환",(주)케이알씨지,2016-03-31,한국,19 ,1495000,281 ,632000,116 ,멜로/로맨스,청소년관람불가,,
"2,851 ",썰만화,안일환,TCO(주)더콘텐츠온,2016-02-25,한국,21 ,1571000,275 ,552000,87 ,코미디,청소년관람불가,,
"2,852 ",전원일기: 젖소농장새댁,한동호,주식회사 비엠미디어,2015-12-15,한국,20 ,1407000,274 ,525000,105 ,멜로/로맨스,청소년관람불가,,
"2,853 ",누나 친구,신현철,(주)영화사 사계절,2016-01-21,한국,21 ,1545000,273 ,521000,84 ,멜로/로맨스,청소년관람불가,,
"2,854 ",공즉시색,김현빈,(주)영화사 사계절,2015-11-26,한국,20 ,1478000,271 ,395000,72 ,멜로/로맨스,청소년관람불가,,
"2,855 ",카라스: 레블레이션,사토 케이이치,에이원엔터테인먼트,2013-11-28,일본,3 ,1380000,270 ,380000,70 ,애니메이션,청소년관람불가,,
"2,856 ",인피니티 포스 스페셜 에디션 1,스즈키 키요타카,(주)코코믹스 ,2017-12-07,일본,20 ,1494000,266 ,662000,124 ,애니메이션,전체관람가,,
"2,857 ",핑크 토끼,김회근,한코리아,2009-08-20,한국,3 ,1575805,265 ,472000,70 ,드라마,15세이상관람가,,
"2,858 ",수목장,박광춘,(주)씨타마운틴픽쳐스,2012-11-15,한국,2 ,1406000,263 ,1326000,253 ,공포(호러),청소년관람불가,,
"2,859 ",쉬즈 더 원,펑샤오강,,2010-07-15,중국,4 ,1345119,263 ,248000,62 ,드라마,12세이상관람가,,
"2,860 ",정사 : 결혼 말고 연애,조경훈,(주)영화사 사계절,2016-04-19,한국,20 ,1454000,262 ,437000,75 ,멜로/로맨스,청소년관람불가,,
"2,861 ",착한 형수 2,곽영근,(주)영화사 사계절,2017-10-19,한국,19 ,1561000,261 ,952000,168 ,멜로/로맨스,청소년관람불가,,
"2,862 ",아오이 유우의 편지,쿠마자와 나오토,(주)그린피쉬픽쳐스,2008-06-05,일본,1 ,946000,258 ,946000,258 ,드라마,전체관람가,,
"2,863 ",파리의 자살가게 ,파트리스 르꽁트,롯데쇼핑㈜롯데엔터테인먼트,2013-06-27,프랑스,2 ,1934000,256 ,588000,66 ,애니메이션,15세이상관람가,,
"2,864 ",극장판 파이널 하늘의 유실물 : 영원한 나의 새장,사이토 히사시,(주)파노라마엔터테인먼트,2015-01-01,일본,5 ,1410000,255 ,0,0 ,애니메이션,15세이상관람가,,
"2,865 ",네이키드 걸,데이빗 렌,스크린조이,2015-01-22,미국,5 ,1322000,254 ,1074000,210 ,액션,청소년관람불가,,
"2,866 ",익스트림 터미네이터,앤드류 벨웨어,스크린조이,2015-01-22,미국,5 ,1322000,254 ,1074000,210 ,액션,12세이상관람가,,
"2,867 ",이웃동서,기대호,전망 PRODUCTION ,2016-05-16,한국,21 ,1348000,253 ,319000,63 ,멜로/로맨스,청소년관람불가,,
"2,868 ",남녀의 궁합,채길병,(주)영화사 사계절,2016-05-19,한국,20 ,1344000,252 ,314000,62 ,멜로/로맨스,청소년관람불가,,
"2,869 ",외도,최우성,㈜리필름,2016-07-14,한국,20 ,1330000,252 ,560000,112 ,멜로/로맨스,청소년관람불가,,
"2,870 ",투 워리어스,홍금보,스크린조이,2014-05-22,홍콩,5 ,925000,252 ,270000,54 ,액션,15세이상관람가,,
"2,871 ",데드라인,숀 맥콘빌,㈜코리아스크린,2010-04-08,미국,1 ,1815504,251 ,1787000,247 ,공포(호러),15세이상관람가,,
"2,872 ",비밀여행,제제 다카히사,(주)코랄픽쳐스,2007-07-19,일본,1 ,0,251 ,0,251 ,성인물(에로),청소년관람불가,,
"2,873 ",태극권 : 무림7대고수전 ,양백견,(주)소나무픽쳐스,2012-11-29,홍콩,1 ,532000,251 ,532000,251 ,액션,15세이상관람가,,
"2,874 ",감출 수 없는 본능-몰카,김병관,모비딕엔터테인먼트(주),2016-06-09,한국,20 ,1322000,250 ,528000,106 ,드라마,청소년관람불가,,
"2,875 ",드래곤 에이지,소리 후미히코,(주)미디어데이,2013-07-25,미국,1 ,1750000,250 ,0,0 ,애니메이션,15세이상관람가,,
"2,876 ",리포! 더 제네틱 오페라,대런 린 보우즈만,(주)수키픽쳐스,2013-07-24,미국,5 ,1250000,250 ,1250000,250 ,공포(호러),청소년관람불가,,
"2,877 ",몽정애-꿈 속의 여인,이영화,(주)케이알씨지,2013-12-31,한국,5 ,1000000,250 ,500000,100 ,멜로/로맨스,청소년관람불가,,
"2,878 ",잠자는 숲속의 미녀 ,마리우스 프티파,(주)인스터피씨엠,2013-10-17,영국,6 ,4319000,250 ,2974000,170 ,공연,전체관람가,,
"2,879 ","그녀, 섹스의 시작",제이콥 체이스,(유)조이앤컨텐츠그룹,2014-12-30,미국,3 ,1088000,249 ,824000,160 ,멜로/로맨스,청소년관람불가,,
"2,880 ",명기,강현,(주)소나무픽쳐스,2014-12-30,한국,5 ,690000,247 ,460000,207 ,멜로/로맨스,청소년관람불가,,
"2,881 ",북극의 후예 이누크,마이크 매깃슨,(주)피터팬픽쳐스,2013-08-29,기타,4 ,1723000,247 ,804000,110 ,어드벤처,12세이상관람가,,
"2,882 ",비르: 위대한 전사,아닐 샤르마,(주)소나무픽쳐스,2014-12-30,인도,5 ,672000,247 ,442000,207 ,전쟁,15세이상관람가,,
"2,883 ",어사일럼,데이빗 맥킨지,프리비젼엔터테인먼트,2007-10-18,영국,0 ,0,246 ,0,118 ,멜로/로맨스,청소년관람불가,,
"2,884 ",봄의 눈,유키사다 이사오,(주)아미가스필름,2007-03-08,일본,1 ,0,245 ,0,245 ,드라마,15세관람가,,
"2,885 ",아메리칸 섹스 파티,패트릭 C. 페레즈,스크린조이,2014-12-30,미국,3 ,1052000,245 ,824000,160 ,코미디,청소년관람불가,,
"2,886 ",스타쉽 라이징,닐 존슨,(주)소나무픽쳐스,2014-12-24,미국,5 ,654000,244 ,436000,206 ,액션,15세이상관람가,,
"2,887 ",신선조-혈풍,츠지 히로유키,스크린조이,2014-11-06,일본,6 ,1015000,244 ,555000,139 ,액션,청소년관람불가,,
"2,888 ",우주전쟁: 지구 최후의 날,존 라이드,(주)소나무픽쳐스,2014-12-24,미국,5 ,670000,244 ,452000,206 ,액션,15세이상관람가,,
"2,889 ",타부-새누나,이슬,(주)콘텐츠윙,2016-06-16,한국,20 ,1267000,243 ,572000,114 ,멜로/로맨스,청소년관람불가,,
"2,890 ",엄마친구 2,김대성,(주)영화사히트,2016-09-01,한국,20 ,1276000,242 ,821000,164 ,드라마,청소년관람불가,,
"2,891 ",유리코의 아로마,요시다 코타,(주)제이에이와이이엔터테인먼트,2016-07-11,일본,20 ,1262000,242 ,572000,114 ,멜로/로맨스,청소년관람불가,,
"2,892 ",존은 끝에 가서 죽는다,돈 코스카렐리,(주)수키픽쳐스,2014-03-13,미국,2 ,1194000,242 ,1000000,200 ,코미디,청소년관람불가,,
"2,893 ",잭애스 3D,제프 트레마인,씨제이이앤엠(주),2011-04-14,미국,6 ,3019000,241 ,1746000,139 ,코미디,청소년관람불가,,
"2,894 ","베로니카, 죽기로 결심하다",호리에 케이,(주)이모션픽처스,2007-03-23,일본,1 ,0,240 ,0,240 ,드라마,청소년관람불가,,
"2,895 ",공각기동대 어라이즈 보더:3 고스트 티어즈,키세 카즈치카,에이원엔터테인먼트,2014-07-17,일본,6 ,1930000,239 ,1609500,196 ,애니메이션,15세이상관람가,,
"2,896 ",두 번째 엄마 ,이민환,(주)케이알씨지,2014-12-31,한국,3 ,1010000,239 ,782000,154 ,멜로/로맨스,청소년관람불가,,
"2,897 ",3096일,쉐리 호만,롯데쇼핑㈜롯데엔터테인먼트,2013-09-26,독일,19 ,1784000,238 ,1117000,138 ,드라마,청소년관람불가,,
"2,898 ",넥스트 제네레이션 패트레이버4,오시이 마모루,(주)도키엔터테인먼트,2014-11-13,일본,2 ,1643000,236 ,1643000,236 ,액션,12세이상관람가,,
"2,899 ",스페셜 포스,스테판 리보자드,(주)팝엔터테인먼트,2012-06-21,프랑스,3 ,1638000,233 ,508000,67 ,액션,15세이상관람가,,
"2,900 ",나의 스캔들,신정균,,2008-03-27,한국,1 ,1780000,232 ,1568000,196 ,멜로/로맨스,15세이상관람가,,
"2,901 ",맨 온 더 트레인,매리 맥귀키언,(주)수키픽쳐스,2014-09-07,캐나다,1 ,1392000,232 ,1392000,232 ,드라마,15세이상관람가,,
"2,902 ",익스트림 스키야키,마에다 시로,(주)수키픽쳐스,2014-07-25,일본,1 ,1392000,232 ,1392000,232 ,코미디,12세이상관람가,,
"2,903 ",그녀의 섹스 테크닉,이재남,(주)케이알씨지,2016-07-20,한국,20 ,1200000,231 ,541000,108 ,멜로/로맨스,청소년관람불가,,
"2,904 ",맛있는 영화,박범수,(주)케이알씨지,2016-05-25,한국,20 ,1207000,231 ,547000,109 ,멜로/로맨스,청소년관람불가,,
"2,905 ",이브의 유혹 - 키스,남기웅,(주)화인웍스,2007-08-13,한국,3 ,0,231 ,0,231 ,스릴러,청소년관람불가,,
